folio,year,trim,unidad,ciudad,punto,turno,sexo,edad,pasmex,p1a,p1n,p2,p3,p3_1,p3_2,p4,p4_1,p5,p6,p6_1,p7,p7_1,p7_2,p7_3_1,p7_3_2,p7_3_3,p7_3_4,p7_4,p7_4_1,p8,p8_1,p9_1,p9_2,p9_3,p10p,p11p,p11_1d,p11_1m,p11_1u,p11_2e,p11_2m,p11_2l,p11_2u,p11_3es,p11_3cn,p11_3cd,p12c,p12t,p13,p13_1,p13_2,p13_2_1,p13_4,p13_5,p13_6_1,p13_6_2,p13_6_3,p13_6_4,p13_6_5,p13_6_6,p13_6_7,p13_6_8,p13_7,p13_8,p13_9c,p13_9u,p13_9t,p13_10,p13_11,p13_12_1,p13_12_2,p14,p14_1,p15,p16,p16_1,p17,p17_1c,p17_1u,p18_1,p18_2,p18_3,p18_4,p18_5,p18_6,p18_7,p18_8,p18_9,p18_10,p18_11,p18_12,p18_13,p18_14,p19_1e,p19_1l,p19_1u,p19_2e,p19_2l,p19_2u,p20e,p20l,p20u,p21c,p21t,p22,p22_1,p22_2e,p22_2m,p22_2l,p22_2u,p22_4,p22_5,p23_1,p23_2,p23_3,p23_4,p23_5,p23_6,p24_0_1,p24_0_2,p24_0_3,p24_0_4,p24_0_5,p24_0_6,p24_0_7,p24_1_1,p24_1_2,p24_1_3,p24_1_4,p24_1_5,p24_1_6,p24_1_7,p24_2_1,p24_2_2,p24_2_3,p24_2_4,p24_2_5,p24_2_6,p24_2_7,p24_2_8,p25,p25_1_1,p25_1_2,p25_1_3,p25_1_4,p25_1_5,p25_1_6,p25_1_7,p25_1_8,p25_2,p26,p26_1c,p26_1t,p26_2,p26_3,p27,p27_1c,p27_1u,p27_1_1,p27_2,p28c,p28u,p28_1,p29_1,p29_2,p29_3,p29_4,p29_5,p29_6,p29_7,p29_8,p29_9,p29_10,p29_11,p29_12,p29_13,p30,p31,p31_1,p31_2,p32,p32_1,p33,p33_1,p33_1_1,p33_1_2,p33_1_3,p33_2,p34,p35es,p35cn,p35cd,p35_1,p35_1_1,p35_2,p35_2_1_1,p35_2_1_2,p35_2_1_3,p35_2_1_4,p35_2_1_5,p35_2_1_6,p35_2_2,p35_3_1,p35_3_2,p35_3_3,p35_3_4,p35_3_5,p35_3_6,p35_3_7,p35_4c,p35_4t,p35_5,p35_6,p35_7,p35_8,p36es,p36cn,p36cd,p37c,p37t,p38,p38_2,p38_2_1,p38_2_2,p38_3c,p38_3u,p38_3t,p38_4,p38_5,p38_5_1_1,p38_5_1_2,p38_5_1_3,p38_5_1_4,p38_5_1_5,p38_5_1_6,p38_5_1_7,p38_5_1_8,p38_5_1_9,p38_5_1_10,p39,p39_1,p39_2_1,p39_2_2,p40,p41,p42,p43,p43_1,p43_2,p44,p44_1,p45,p46m,p46a,p47,p48,p48_1,p49,p50,p50_1,filtro,ponfin3
407,2017,1,31702,1,1,1,1,19,1,6,1,1,1,1,2,2,-3,6,2,2,6,2,2,1,0,1,0,-6,-6,2,2,2,2,2,1,1,12,1209,1,-12,-12,-12,-12,-12,-12,-12,555,5,1,-14,2,2,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,2,1,96,1,9999999,3,2,-19,1,52000,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,26,260040001,1,99,999999999,99,26,260040001,1,12,2,2,2,-22,-22,-22,-22,-22,-22,1,2,2,2,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,260040001,5,2,1,3,1,52000,1,6,2,30000,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,2,97,2,2,-32,6,0,-34,-34,-34,0,6,4,99999,9999999999,6,4,3,1,2,2,1,1,1,2,2,2,2,2,2,2,2,50,2,1,1,2,4,4,99997,9999999997,50,2,2,-39,-39,-39,-39,-39,-39,-39,3,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-44,-44,-44,1,0,-45,-45,-45,-45,2,2,2016,1,2017,0,0,-51,2,2,2,1,28.06379093
408,2017,1,31702,1,1,1,1,39,1,4,1,1,2,1,2,2,-3,1,1,-4,7,1,1,1,1,1,1,2,-7,2,2,2,2,2,1,1,9,917,2,-12,-12,-12,-12,-12,-12,-12,32,4,1,-14,2,2,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,2,1,96,1,1217001,3,2,-19,2,-20,-20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,26,260430001,2,99,999999999,99,26,260430001,2,15,2,2,2,-22,-22,-22,-22,-22,-22,1,2,2,2,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,260430001,3,2,1,5,1,5000,3,4,3,25000,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,97,2,2,-32,0,-33,-33,-33,-33,-33,-33,4,4023,402349640,4,4,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,7,2,2,2,2,4,4,4023,402349640,7,2,2,-39,-39,-39,-39,-39,-39,-39,3,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-44,-44,-44,1,1,-46,2000,1,2,2,2,2016,1,2017,0,0,-51,2,1,2,1,28.06379093
409,2017,1,31702,1,1,1,1,25,1,6,1,1,2,2,2,2,-3,1,1,-4,3,1,1,1,1,5,1,2,-7,2,2,2,2,2,1,1,20,2004,2,-12,-12,-12,-12,-12,-12,-12,555,5,1,-14,2,2,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,2,1,96,1,1312047,0,2,-19,1,55000,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,26,260040001,1,7,70090001,2,26,260040001,1,28,2,2,2,-22,-22,-22,-22,-22,-22,1,2,2,2,2,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,-24,-25,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,260040001,8,2,1,3,1,55000,1,6,2,25000,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,0,2,1,2,2,-32,0,-33,-33,-33,-33,-33,-33,4,99999,9999999999,6,4,5,1,1,2,2,2,2,2,1,1,2,2,2,2,2,11,2,2,1,2,4,4,99999,9999999999,11,2,1,999,99,99,99999,99,99,999,3,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-44,-44,-44,1,0,-45,-45,-45,-45,1,-48,-48,1,2017,0,0,-51,1,-52,-52,1,28.06379093
410,2017,1,31702,1,1,1,1,18,1,2,3,-2,1,1,2,2,-3,6,2,2,5,0,2,1,0,5,0,-6,-6,2,2,2,2,2,1,1,8,803,99,-12,-12,-12,-12,-12,-12,-12,555,5,1,-14,2,2,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,2,1,96,1,1305024,3,2,-19,1,85000,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,26,260040001,1,99,999999999,99,26,260040001,1,20,2,2,2,-22,-22,-22,-22,-22,-22,1,2,2,2,2,2,2,1,1,2,2,2,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,260040001,3,2,1,3,1,85000,1,6,2,99999,99,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,2,2,-32,13,1,3,-35,5,0,13,4,99999,9999999999,6,4,4,1,2,2,2,2,1,2,1,1,2,1,2,2,2,5,2,1,2,2,4,4,99999,9999999999,5,2,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,1,0,-45,-45,-45,-45,1,-48,-48,1,2017,0,0,-51,1,-52,-52,1,28.06379093
411,2017,1,31702,1,1,1,1,19,1,3,3,-2,2,1,2,2,-3,6,2,2,4,2,2,3,0,3,0,-6,-6,3,2,1,2,2,1,1,4,401,2,-12,-12,-12,-12,-12,-12,-12,555,5,1,-14,1,-16,421,1,2,2,2,2,2,2,2,2,8,7,1000,1,5,461,2,3,96,1,1305024,0,2,-19,1,20000,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,26,260550001,2,99,999999999,99,26,260550001,2,15,2,2,2,-22,-22,-22,-22,-22,-22,1,2,2,1,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,260550001,2,2,1,3,1,20000,1,5,1,20000,1,99,2,2,2,2,2,2,2,2,2,2,2,2,2,0,4,97,2,2,-32,0,-33,-33,-33,-33,-33,-33,4,99999,9999999999,5,4,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,15,2,2,1,2,2,4,99999,9999999999,15,2,2,-39,-39,-39,-39,-39,-39,-39,3,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-44,-44,-44,1,0,-45,-45,-45,-45,1,-48,-48,1,2017,0,0,-51,1,-52,-52,1,28.06379093
416,2017,1,31702,1,1,1,1,53,1,3,1,1,2,2,2,2,-3,5,1,-4,8,1,1,1,1,1,1,2,-7,2,2,2,2,2,1,1,17,1705,1,-12,-12,-12,-12,-12,-12,-12,555,5,1,-14,1,-16,611,6,2,2,2,2,2,2,2,2,6,6,50,1,2,111,2,2,96,1,1312047,4,2,-19,1,3000,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,70270001,2,30,300390001,2,26,260040001,1,18,2,2,2,-22,-22,-22,-22,-22,-22,1,2,2,2,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,260040001,5,2,1,6,1,3000,3,1,1,3000,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,-31,2,-32,2,0,-34,-34,-34,0,2,4,4019,401977000,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,2,2,2,2,4,4,4019,401977000,8,2,2,-39,-39,-39,-39,-39,-39,-39,3,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-44,-44,-44,1,0,-45,-45,-45,-45,1,-48,-48,1,2017,0,0,-51,1,-52,-52,1,28.06379093
418,2017,1,31702,1,1,1,1,21,1,3,3,-2,2,2,2,2,-3,6,2,2,3,1,2,1,0,3,0,-6,-6,2,2,2,2,1,1,1,14,1420,1,-12,-12,-12,-12,-12,-12,-12,555,5,1,-14,2,2,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,2,2,96,1,1420059,0,2,-19,2,-20,-20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,999999999,99,26,260300001,2,26,260040001,1,15,2,2,2,-22,-22,-22,-22,-22,-22,1,2,2,2,1,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,260040001,10,2,1,2,1,4500,3,4,3,4000,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,97,97,2,-32,6,0,-34,-34,-34,0,6,4,4019,401977000,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,2,2,2,2,2,4,4019,401977000,20,2,2,-39,-39,-39,-39,-39,-39,-39,3,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-44,-44,-44,1,0,-45,-45,-45,-45,1,-48,-48,1,2016,0,0,-51,1,-52,-52,1,28.06379093
419,2017,1,31702,1,1,1,1,24,1,3,1,1,2,2,2,2,-3,1,1,-4,4,1,1,1,1,5,1,2,-7,2,2,2,2,2,1,1,12,1206,99,-12,-12,-12,-12,-12,-12,-12,555,5,1,-14,2,2,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,2,1,96,1,1312047,3,2,-19,1,12000,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,211140001,2,9,999999999,99,26,260040001,1,15,2,2,2,-22,-22,-22,-22,-22,-22,1,2,2,2,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,260040001,7,2,1,4,1,1000,3,2,2,23000,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,97,97,2,-32,12,0,-34,-34,-34,0,12,4,4019,401977000,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,2,2,2,2,4,4,4019,401977000,10,2,2,-39,-39,-39,-39,-39,-39,-39,3,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-44,-44,-44,1,0,-45,-45,-45,-45,1,-48,-48,1,2017,0,0,-51,1,-52,-52,1,28.06379093
420,2017,1,31702,1,1,1,1,38,1,2,1,1,1,1,2,2,-3,5,1,-4,7,1,1,1,1,1,1,2,-7,2,2,2,2,2,1,1,12,1215,99,-12,-12,-12,-12,-12,-12,-12,555,5,1,-14,2,2,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,2,1,96,1,1215013,0,2,-19,2,-20,-20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,71010001,2,9,999999999,99,26,260170001,2,1,4,2,2,-22,-22,-22,-22,-22,-22,1,2,2,2,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,260390001,20,2,1,4,1,6500,3,6,3,5000,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,-31,2,-32,3,0,-34,-34,-34,0,3,4,4013,401355000,4,2,4,2,2,2,1,2,2,2,1,1,2,2,2,2,2,10,2,2,2,2,4,4,4013,401355000,10,2,2,-39,-39,-39,-39,-39,-39,-39,3,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-44,-44,-44,1,0,-45,-45,-45,-45,1,-48,-48,1,2017,0,0,-51,1,-52,-52,1,28.06379093
421,2017,1,31702,1,1,1,1,18,1,3,2,-2,1,1,2,2,-3,6,2,2,16,5,2,1,0,1,0,-6,-6,2,2,2,2,2,1,1,16,1609,1,-12,-12,-12,-12,-12,-12,-12,555,5,1,-14,1,-16,611,4,1,1,2,2,2,2,2,2,8,6,30,1,2,111,2,2,96,1,1305024,3,2,-19,1,20000,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,26,260040001,1,26,260600044,1,26,260040001,1,40,2,2,2,-22,-22,-22,-22,-22,-22,1,2,2,2,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,260040001,17,2,1,3,1,20000,1,1,1,22000,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,1,2,-32,15,0,-34,-34,-34,0,15,4,99997,9999999997,6,1,4,1,2,2,1,2,2,2,1,1,2,2,2,2,2,3,4,2,2,2,4,4,99997,9999999997,3,4,2,-39,-39,-39,-39,-39,-39,-39,3,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-44,-44,-44,1,0,-45,-45,-45,-45,1,-48,-48,10,2016,0,0,-51,1,-52,-52,1,28.06379093
422,2017,1,31702,1,1,1,1,20,1,2,4,-2,1,1,2,2,-3,6,2,2,5,1,1,5,0,5,0,-6,-6,2,2,2,2,2,1,1,7,712,1,-12,-12,-12,-12,-12,-12,-12,555,5,1,-14,2,2,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,2,1,96,1,1312047,3,2,-19,97,99997,97,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,211140001,2,26,260040001,1,26,260040001,1,20,2,2,2,-22,-22,-22,-22,-22,-22,1,2,2,2,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,260040001,4,2,1,4,1,99997,97,4,1,99997,97,2,1,1,2,2,2,2,1,2,2,2,2,2,2,0,2,2,-31,2,-32,6,0,-34,-34,-34,0,6,4,99997,9999999997,6,1,4,1,1,2,2,2,2,2,1,1,2,2,2,2,2,7,2,2,2,2,4,4,99997,9999999997,7,2,2,-39,-39,-39,-39,-39,-39,-39,3,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-44,-44,-44,1,0,-45,-45,-45,-45,1,-48,-48,1,2017,0,0,-51,1,-52,-52,1,28.06379093
425,2017,1,31702,1,1,1,1,28,1,6,1,1,2,2,2,2,-3,6,1,-4,1,-5,-5,0,0,5,0,-6,-6,4,2,1,2,2,1,1,22,2212,1,-12,-12,-12,-12,-12,-12,-12,555,5,1,-14,1,-16,611,1,2,2,2,2,2,2,2,2,6,5,200,1,3,111,2,4,2,1,1305024,4,2,-19,2,-20,-20,1,1,1,1,2,2,2,2,2,2,2,2,2,2,30,301930001,2,30,301930001,2,30,301930001,2,15,2,2,98,97,99997,999999997,97,997,997,2,2,2,1,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,280320001,4,2,1,1,1,3000,3,4,3,10000,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,0,2,2,-31,2,-32,0,-33,-33,-33,-33,-33,-33,48,48309,4830976000,6,4,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,998,98,98,98,98,98,98,99998,9999999998,998,98,98,998,98,98,99998,98,98,998,98,98,98,98,98,98,98,98,98,98,98,98,99998,98,98,98,998,9998,9998,98,98,98,98,9998,98,9998,98,98,98,98,98,98,1,28.06379093
426,2017,1,31702,1,1,1,1,23,1,3,1,1,2,2,2,2,-3,6,2,2,5,1,1,1,0,1,0,-6,-6,3,1,2,2,2,1,1,11,1105,99,-12,-12,-12,-12,-12,-12,-12,555,5,1,-14,1,-16,524,1,2,2,1,1,1,2,2,2,9,5,2600,1,5,561,2,2,96,1,9999997,3,1,97,2,-20,-20,1,1,2,2,2,2,2,2,2,2,2,2,2,2,7,70270001,2,97,999999997,97,97,999999997,97,30,2,2,2,-22,-22,-22,-22,-22,-22,2,2,2,1,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,260040001,20,2,1,6,1,99999,99,4,3,6000,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,1,97,2,-32,20,0,-34,-34,-34,0,97,4,4013,401355000,6,4,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,10,2,1,1,2,4,4,4013,401355000,10,2,2,-39,-39,-39,-39,-39,-39,-39,3,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-44,-44,-44,1,0,-45,-45,-45,-45,1,-48,-48,1,2017,1,0,-51,1,-52,-52,1,28.06379093
428,2017,1,31702,1,1,1,1,27,1,3,3,-2,2,2,2,2,-3,5,1,-4,4,1,1,1,1,1,1,2,-7,2,1,2,2,2,1,1,10,1010,2,-12,-12,-12,-12,-12,-12,-12,555,5,1,-14,1,-16,282,1,2,2,1,1,1,2,2,2,8,6,3000,1,5,111,2,2,96,1,1312047,4,2,-19,1,23000,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,26,260040001,1,26,260430001,2,26,260040001,1,11,2,2,2,-22,-22,-22,-22,-22,-22,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,999999998,998,98,98,98,98,99998,98,98,98,99998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,99998,9999999998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,998,98,98,98,98,98,98,99998,9999999998,998,98,98,998,98,98,99998,98,98,998,98,98,98,98,98,98,98,98,98,98,98,98,99998,98,98,98,998,9998,9998,98,98,98,98,9998,98,9998,98,98,98,98,98,98,1,28.06379093
498,2017,1,81702,1,1,1,2,18,1,3,2,-2,2,2,2,2,-3,6,2,2,3,1,2,1,0,1,0,-6,-6,4,2,1,2,2,1,1,12,1214,1,-12,-12,-12,-12,-12,-12,-12,555,5,2,98,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,2,3,96,1,1312047,0,2,-19,97,99997,97,2,2,2,2,2,2,2,2,2,2,2,2,2,2,30,999999997,97,7,999999997,97,97,999999997,97,8,2,2,2,-22,-22,-22,-22,-22,-22,2,2,2,2,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,98,98,98,98,98,98,98,98,98,98,999999998,998,98,98,98,98,99998,98,98,98,99998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,99998,9999999998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,998,98,98,98,98,98,98,99998,9999999998,998,98,98,998,98,98,99998,98,98,998,98,98,98,98,98,98,98,98,98,98,98,98,99998,98,98,98,998,9998,9998,98,98,98,98,9998,98,9998,98,98,98,98,98,98,1,13.34090638
499,2017,1,81702,1,1,1,1,41,1,3,2,-2,2,2,2,1,2,3,1,-4,6,1,1,1,0,3,3,1,4,2,1,2,1,2,1,1,1,101,2,-12,-12,-12,-12,-12,-12,-12,27,4,1,-14,1,-16,962,1,1,2,2,2,2,2,2,2,8,5,18,3,1,721,2,1,3,1,1217001,0,2,-19,2,-20,-20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,70710022,1,30,301050051,1,2,20040001,2,1,4,1,-21,14,14039,999999998,98,951,461,1,2,2,2,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,20040001,2,2,1,2,1,500,3,2,3,99999,99,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,-31,2,-32,0,-33,-33,-33,-33,-33,-33,51,51683,5168348952,3,2,4,1,1,1,1,1,1,3,2,2,2,2,2,2,2,7,5,2,1,2,4,36,36047,3604751000,27,5,1,999,98,98,99998,98,98,998,2,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-44,-44,-44,1,1,-46,1990,1,2,1,-48,-48,97,1990,0,0,-51,1,-52,-52,1,23.75038094
500,2017,1,81702,1,1,1,1,19,1,6,1,1,2,2,2,1,3,6,2,2,6,5,2,3,0,0,0,-6,-6,2,2,2,2,2,1,1,12,1206,1,-12,-12,-12,-12,-12,-12,-12,3,4,1,-14,1,-16,962,1,2,2,2,2,2,2,2,2,8,5,10,3,1,561,2,3,96,1,1312047,0,2,-19,2,-20,-20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,70090001,2,9,999999997,97,8,80370001,2,5,2,2,2,-22,-22,-22,-22,-22,-22,1,2,2,2,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,80370001,2,2,1,2,1,2000,3,2,3,2500,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,97,97,2,-32,0,-33,-33,-33,-33,-33,-33,39,39017,3901733012,4,2,3,1,2,1,1,2,1,3,2,2,2,2,2,2,2,4,4,2,1,2,1,39,39017,3901733012,3,5,2,-39,-39,-39,-39,-39,-39,-39,2,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-44,-44,-44,1,0,-45,-45,-45,-45,1,-48,-48,98,2014,0,0,-51,1,-52,-52,1,23.75038094
503,2017,1,81702,1,1,1,1,43,1,3,1,1,2,2,2,1,3,3,1,-4,1,-5,-5,1,0,1,1,2,-7,1,2,2,2,2,1,1,1,101,2,-12,-12,-12,-12,-12,-12,-12,555,5,1,-14,1,-16,710,6,2,2,2,2,2,2,2,2,8,7,600,1,3,238,2,2,96,1,1217001,3,2,-19,2,-20,-20,1,1,1,2,2,2,2,2,2,2,2,2,1,2,16,999999997,97,2,20040001,2,2,20040001,2,2,4,1,-21,2,2004,999999997,97,712,999,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,-24,-25,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,20040001,2,3,1,5,2,-29,-29,-29,-29,1000,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,1,2,2,-32,0,-33,-33,-33,-33,-33,-33,6,99997,9999999997,4,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,4,1,1,1,2,6,99997,9999999997,999,99,2,-39,-39,-39,-39,-39,-39,-39,2,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-44,-44,-44,2,0,-45,-45,-45,-45,10,9,2002,12,2016,0,6,0,2,2,2,1,23.75038094
504,2017,1,81702,1,1,1,1,27,1,1,1,1,2,2,2,1,3,6,2,2,9,2,2,1,0,5,0,-6,-6,4,2,2,2,2,1,5,-10,-10,-10,-10,-10,-10,-10,1,1005,9999999997,8,4,1,-14,2,3,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,2,2,96,1,1312047,3,2,-19,1,40000,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,26,999999997,97,97,999999997,97,26,999999997,97,22,2,2,2,-22,-22,-22,-22,-22,-22,2,2,2,2,2,1,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,260700001,2,2,1,4,2,-29,-29,-29,-29,5500,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,2,-31,2,-32,18,1,3,-35,4,0,18,1,99997,9999999997,4,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,37,2,2,2,2,4,1,99997,9999999997,8,5,1,511,10,7,700,3,3,722,2,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,10,1000,2,4,1,0,-45,-45,-45,-45,1,-48,-48,1,2009,99,0,-51,2,1,2,1,23.75038094
